target		A:N	error	MCC	ACC	BACC	Sensitivity	Specificity	PPV	NPV	F1	AUC A	AUC N
O43293_WT	Mean	-		0.50797279461391	0.8761144771193538	0.7195442566483291	0.9537052690898845	0.4853832442067736	0.9035124008830684	0.6893646341191924	0.9277329143522703	0.1325315207668149	0.867468479233185
O43293_WT	SD	-		0.05203998113310247	0.011786679939021836	0.026186127080655975	0.018229266201378845	0.06097976428163703	0.009865928433082172	0.09197096108693717	0.007186022971090052	0.04169783080603131	0.04169783080603132
O43293_WT	Test set	2:12		-0.11322770341445956	0.7857142857142857	0.4583333333333333	0.9166666666666666	0.0	0.8461538461538461	0.0	0.8799999999999999	0.6666666666666666	0.33333333333333337
O15530_WT	Fold 1	22:149		0.707669875726965	0.935672514619883	0.8468578401464308	0.9664429530201343	0.7272727272727273	0.96	0.7619047619047619	0.9632107023411371	0.06375838926174494	0.936241610738255
O15530_WT	Fold 2	22:149		0.6111745297708259	0.9239766081871345	0.7239170225747407	0.9932885906040269	0.45454545454545453	0.925	0.9090909090909091	0.9579288025889967	0.1464307504575961	0.8535692495424039
O15530_WT	Fold 3	21:149		0.6749109171829585	0.9352941176470588	0.7994566954298499	0.9798657718120806	0.6190476190476191	0.948051948051948	0.8125	0.9636963696369636	0.08660914030041547	0.9133908596995846
O15530_WT	Fold 4	22:148		0.7159874349150191	0.9411764705882353	0.8114250614250614	0.9864864864864865	0.6363636363636364	0.948051948051948	0.875	0.9668874172185431	0.0476044226044226	0.9523955773955775
O15530_WT	Fold 5	22:148		0.5863143627640581	0.9117647058823529	0.7751842751842752	0.9594594594594594	0.5909090909090909	0.9403973509933775	0.6842105263157895	0.9498327759197325	0.06111793611793612	0.9388820638820639
O15530_WT	Mean	-		0.6592114240719653	0.9295768833849329	0.7913681789520716	0.9771086522764374	0.6056277056277056	0.9443002494194548	0.8085412394622921	0.9603112135410747	0.08110412774842304	0.918895872251577
O15530_WT	SD	-		0.047328173056894726	0.009600613354729259	0.03732376894736079	0.011420646760774705	0.0805861723216573	0.010506862022244254	0.07322995968194901	0.005455674550895173	0.031938549179265016	0.03193854917926502
O15530_WT	Test set	317:175		0.03874004145978645	0.37398373983739835	0.5077963046417305	0.9714285714285714	0.04416403785488959	0.3594080338266385	0.7368421052631579	0.5246913580246915	0.2581162685894547	0.7418837314105453
O15264_WT		0:11	Only one activity class in traing set for temporal split at 2013										
O15146_WT	Fold 1	3:8		0.0	0.7272727272727273	0.5	1.0	0.0	0.7272727272727273	0.0	0.8421052631578948	0.25	0.75
O15146_WT	Fold 2	3:8		0.0	0.7272727272727273	0.5	1.0	0.0	0.7272727272727273	0.0	0.8421052631578948	0.20833333333333334	0.7916666666666666
O15146_WT	Fold 3	3:8		0.5416666666666666	0.8181818181818182	0.7708333333333333	0.875	0.6666666666666666	0.875	0.6666666666666666	0.875	0.25	0.7500000000000001
O15146_WT	Fold 4	2:8		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0
O15146_WT	Fold 5	3:7		0.0	0.7	0.5	1.0	0.0	0.7	0.0	0.8235294117647058	0.33333333333333337	0.6666666666666667
O15146_WT	Mean	-		0.3083333333333333	0.7945454545454546	0.6541666666666666	0.975	0.3333333333333333	0.8059090909090909	0.3333333333333333	0.876547987616099	0.20833333333333334	0.7916666666666666
O15146_WT	SD	-		0.36924597843794127	0.1006316141333597	0.18462298921897063	0.04564354645876384	0.3849001794597505	0.10490386521305647	0.3849001794597505	0.05834719009060037	0.10206207261596577	0.10206207261596574
O15146_WT	Test set	13:52		0.038461538461538464	0.6923076923076923	0.5192307692307693	0.8076923076923077	0.23076923076923078	0.8076923076923077	0.23076923076923078	0.8076923076923077	0.40236686390532544	0.5976331360946745
O15111_WT	Fold 1	6:88		0.3971222647875137	0.9468085106382979	0.5833333333333334	1.0	0.16666666666666666	0.946236559139785	1.0	0.9723756906077349	0.2537878787878788	0.7462121212121212
O15111_WT	Fold 2	6:88		0.5646597025732799	0.9574468085106383	0.6666666666666666	1.0	0.3333333333333333	0.9565217391304348	1.0	0.9777777777777777	0.3181818181818181	0.6818181818181819
O15111_WT	Fold 3	6:88		0.3971222647875137	0.9468085106382979	0.5833333333333334	1.0	0.16666666666666666	0.946236559139785	1.0	0.9723756906077349	0.26515151515151514	0.7348484848484849
O15111_WT	Fold 4	5:88		0.4194273541552666	0.946236559139785	0.6886363636363637	0.9772727272727273	0.4	0.9662921348314607	0.5	0.9717514124293786	0.10909090909090907	0.8909090909090909
O15111_WT	Fold 5	5:88		-0.03533767463701098	0.9247311827956989	0.48863636363636365	0.9772727272727273	0.0	0.945054945054945	0.0	0.9608938547486033	0.5215909090909091	0.4784090909090909
O15111_WT	Mean	-		0.34859878233331265	0.9444063143445435	0.6021212121212123	0.990909090909091	0.21333333333333332	0.9520683874592821	0.7	0.9710348852342457	0.2935606060606061	0.7064393939393939
O15111_WT	SD	-		0.18430738253036721	0.009764358484118465	0.06485338176545362	0.010163945352271763	0.12852438880818892	0.00752059558667227	0.3651483716701107	0.005040106289964987	0.12180725113028174	0.12180725113028172
O15111_WT	Test set	13:57		0.5154941956358633	0.8714285714285714	0.6538461538461539	1.0	0.3076923076923077	0.8636363636363636	1.0	0.9268292682926829	0.024966261808367068	0.975033738191633
O15075_WT		10:0	Only one activity class in traing set for temporal split at 2013										
O14757_WT	Fold 1	112:260		0.7317307692307692	0.8870967741935484	0.8658653846153845	0.9192307692307692	0.8125	0.9192307692307692	0.8125	0.9192307692307692	0.06624313186813187	0.9337568681318682
O14757_WT	Fold 2	113:259		0.7541199893421666	0.8951612903225806	0.8798134417603445	0.918918918918919	0.8407079646017699	0.9296875	0.8189655172413793	0.9242718446601942	0.0467420644411795	0.9532579355588205
O14757_WT	Fold 3	113:259		0.7839204564868282	0.9086021505376344	0.891960228243414	0.9343629343629344	0.8495575221238938	0.9343629343629344	0.8495575221238938	0.9343629343629344	0.04445279666518605	0.955547203334814
O14757_WT	Fold 4	113:259		0.7800516511529468	0.9086021505376344	0.879488844090614	0.9536679536679536	0.8053097345132744	0.9182156133828996	0.883495145631068	0.9356060606060606	0.04868965045956197	0.951310349540438
O14757_WT	Fold 5	113:259		0.6815691075738541	0.8682795698924731	0.8305771004886049	0.9266409266409267	0.7345132743362832	0.8888888888888888	0.8137254901960784	0.9073724007561437	0.07024976936481363	0.9297502306351865
O14757_WT	Mean	-		0.746278394757313	0.8935483870967742	0.8695409998396724	0.9305643005643006	0.8085176991150442	0.9180771411730984	0.8356487350384839	0.9241688019232204	0.0552754825597746	0.9447245174402255
O14757_WT	SD	-		0.03420032534128625	0.013759660098999696	0.019316659780229624	0.011744964272454531	0.037020906050418335	0.01445297890613164	0.025091684277030332	0.00949776376504287	0.009813609053100357	0.00981360905310034
O14757_WT	Test set	234:94		0.33683851825452893	0.551829268292683	0.6699854519003455	0.9468085106382979	0.39316239316239315	0.3852813852813853	0.9484536082474226	0.5476923076923077	0.2169939989088925	0.7830060010911074
O14730_WT		7:51	No test data for temporal split at 2013										
O14578_WT		5:16	Not enough data in minority class of the training set for all 5 folds										
O14578_WT	Fold 1	2:10		0.0	0.8333333333333334	0.5	1.0	0.0	0.8333333333333334	0.0	0.9090909090909091	0.65	0.35
O14578_WT	Fold 2	3:9		0.0	0.75	0.5	1.0	0.0	0.75	0.0	0.8571428571428571	0.8888888888888888	0.1111111111111111
O14578_WT	Fold 3	2:9		-0.28867513459481287	0.5454545454545454	0.3333333333333333	0.6666666666666666	0.0	0.75	0.0	0.7058823529411765	0.3333333333333333	0.6666666666666666
O14578_WT	Fold 4	2:9		-0.28867513459481287	0.5454545454545454	0.3333333333333333	0.6666666666666666	0.0	0.75	0.0	0.7058823529411765	0.7222222222222222	0.2777777777777778
O14578_WT	Fold 5	2:9		-0.14907119849998599	0.7272727272727273	0.4444444444444444	0.8888888888888888	0.0	0.8	0.0	0.8421052631578948	1.0	0.0
O14578_WT	Mean	-		-0.14528429353792233	0.6803030303030303	0.42222222222222217	0.8444444444444443	0.0	0.7766666666666667	0.0	0.8040207470548028	0.7188888888888888	0.2811111111111111
O14578_WT	SD	-		0.11786380497903992	0.10555434729384351	0.0687932430407656	0.1375864860815312	0.0	0.031328604844159315	0.0	0.07591049191395365	0.20869967789998037	0.20869967789998037
O14578_WT	Test set	5:16		0.0	0.7619047619047619	0.5	1.0	0.0	0.7619047619047619	0.0	0.8648648648648648	0.3375	0.6625
O00506_WT		1:0	Only one activity class in traing set for temporal split at 2013										
O00444_WT	Fold 1	31:129		0.6065782904133961	0.88125	0.7915728932233058	0.937984496124031	0.6451612903225806	0.9166666666666666	0.7142857142857143	0.9272030651340997	0.14216054013503376	0.8578394598649663
O00444_WT	Fold 2	31:128		0.4462099126045751	0.8490566037735849	0.6740171370967742	0.9609375	0.3870967741935484	0.8661971830985915	0.7058823529411765	0.9111111111111111	0.1852318548387097	0.8147681451612903
O00444_WT	Fold 3	31:128		0.4644570247505276	0.8490566037735849	0.6984627016129032	0.9453125	0.45161290322580644	0.8768115942028986	0.6666666666666666	0.9097744360902256	0.18094758064516128	0.8190524193548387
O00444_WT	Fold 4	31:128		0.698897237243651	0.9119496855345912	0.7986391129032258	0.984375	0.6129032258064516	0.9130434782608695	0.9047619047619048	0.9473684210526315	0.1328125	0.8671875
O00444_WT	Fold 5	31:128		0.5792910756976318	0.8805031446540881	0.7424395161290323	0.96875	0.5161290322580645	0.8920863309352518	0.8	0.9288389513108614	0.18220766129032256	0.8177923387096774
O00444_WT	Mean	-		0.5590867081419563	0.8743632075471698	0.7410262721930483	0.9594718992248061	0.5225806451612903	0.8929610506328556	0.7583193277310925	0.9248591969397859	0.16467202738184547	0.8353279726181546
O00444_WT	SD	-		0.08554394470311287	0.02152021706276304	0.04505196869094077	0.015113970613690525	0.08814581304051267	0.01799599406303612	0.0777512192043521	0.012546959837411862	0.020481272497548896	0.02048127249754893
O00444_WT	Test set	85:31		0.26019219427623885	0.5862068965517241	0.6459203036053132	0.7741935483870968	0.5176470588235295	0.36923076923076925	0.8627450980392157	0.5	0.2284629981024668	0.7715370018975332
O00418_WT		2:444	Not enough data in minority class for all 5 folds										
O00311_WT	Fold 1	56:96		0.7579430944049519	0.8881578947368421	0.8630952380952381	0.9583333333333334	0.7678571428571429	0.8761904761904762	0.9148936170212766	0.9154228855721392	0.058965773809523815	0.9410342261904763
O00311_WT	Fold 2	55:96		0.6511499850776941	0.8410596026490066	0.8167613636363636	0.90625	0.7272727272727273	0.8529411764705882	0.8163265306122449	0.8787878787878787	0.08768939393939396	0.9123106060606061
O00311_WT	Fold 3	55:96		0.8134691210058	0.9139072847682119	0.9051136363636363	0.9375	0.8727272727272727	0.9278350515463918	0.8888888888888888	0.9326424870466321	0.030681818181818185	0.9693181818181819
O00311_WT	Fold 4	55:96		0.7511177297960084	0.8807947019867549	0.8829545454545454	0.875	0.8909090909090909	0.9333333333333333	0.8032786885245902	0.9032258064516129	0.06893939393939395	0.931060606060606
O00311_WT	Fold 5	56:95		0.7864206936524978	0.9006622516556292	0.8917293233082706	0.9263157894736842	0.8571428571428571	0.9166666666666666	0.8727272727272727	0.9214659685863874	0.04191729323308272	0.9580827067669173
O00311_WT	Mean	-		0.7520201247873904	0.884916347159289	0.8719308213716108	0.9206798245614035	0.823181818181818	0.9013933408414914	0.8592229995548546	0.9103090052889302	0.05763873462064253	0.9423612653793576
O00311_WT	SD	-		0.05028263325999976	0.02250673084700933	0.028096082114245403	0.025907963170773415	0.0583873004503723	0.028680418075709608	0.03901179526199392	0.01679864642690829	0.018286366154101476	0.018286366154101476
O00311_WT	Test set	65:37		0.09261408411990359	0.5196078431372549	0.5474012474012474	0.6486486486486487	0.4461538461538462	0.4	0.6904761904761905	0.49484536082474234	0.3638253638253638	0.6361746361746361
O00141_WT	Fold 1	7:143		-0.018125411164241538	0.9466666666666667	0.4965034965034965	0.993006993006993	0.0	0.9530201342281879	0.0	0.9726027397260273	0.26023976023976025	0.7397602397602397
O00141_WT	Fold 2	7:143		0.1595645340585861	0.94	0.560939060939061	0.9790209790209791	0.14285714285714285	0.958904109589041	0.25	0.9688581314878892	0.26973026973026976	0.7302697302697303
O00141_WT	Fold 3	8:142		0.0	0.9466666666666667	0.5	1.0	0.0	0.9466666666666667	0.0	0.9726027397260273	0.0818661971830986	0.9181338028169014
O00141_WT	Fold 4	7:142		0.13475516213612745	0.9328859060402684	0.5573440643863179	0.971830985915493	0.14285714285714285	0.9583333333333334	0.2	0.965034965034965	0.2837022132796781	0.716297786720322
O00141_WT	Fold 5	7:142		0.24972781142105546	0.9530201342281879	0.567907444668008	0.9929577464788732	0.14285714285714285	0.9591836734693877	0.5	0.9757785467128027	0.11468812877263583	0.8853118712273642
O00141_WT	Mean	-		0.10518441929030549	0.9438478747203579	0.5365388132993767	0.9873633408844678	0.08571428571428572	0.9552215834573234	0.19	0.9709754245375424	0.20204531384108854	0.7979546861589115
O00141_WT	SD	-		0.09218956400762576	0.006258226822337666	0.028723199275971046	0.009431175158135465	0.06388765649999399	0.004415410952351118	0.16931233465600395	0.0033699228733928143	0.07821976938416407	0.07821976938416406
O00141_WT	Test set	56:30		-0.1481917147269897	0.3372093023255814	0.48333333333333334	0.9666666666666667	0.0	0.3411764705882353	0.0	0.5043478260869566	0.43333333333333335	0.5666666666666667
Q56UN5_WT		2:1	Not enough data in minority class of the training set for all 5 folds										
Q56UN5_WT	Fold 1	8:4		-0.408248290463863	0.4166666666666667	0.3125	0.0	0.625	0.0	0.5555555555555556	0.0	0.71875	0.28125
Q56UN5_WT	Fold 2	8:4		-0.11952286093343936	0.4166666666666667	0.4375	0.5	0.375	0.2857142857142857	0.6	0.36363636363636365	0.5	0.5
Q56UN5_WT	Fold 3	8:4		0.0	0.6666666666666666	0.5	0.0	1.0	0.0	0.6666666666666666	0.0	0.25	0.75
Q56UN5_WT	Fold 4	8:4		-0.31622776601683794	0.5	0.375	0.0	0.75	0.0	0.6	0.0	0.3125	0.6875
Q56UN5_WT	Fold 5	8:3		0.08333333333333333	0.6363636363636364	0.5416666666666666	0.3333333333333333	0.75	0.3333333333333333	0.75	0.3333333333333333	0.41666666666666663	0.5833333333333333
Q56UN5_WT	Mean	-		-0.15213311681616137	0.5272727272727272	0.4333333333333333	0.16666666666666666	0.7	0.12380952380952381	0.6344444444444444	0.1393939393939394	0.4395833333333333	0.5604166666666666
Q56UN5_WT	SD	-		0.16939814994848987	0.09707617260388694	0.07549987736070489	0.19245008972987526	0.18540496217739155	0.13910414158861362	0.06189729978088389	0.15609247492591402	0.14955566906054799	0.14955566906054799
Q56UN5_WT	Test set	2:1		0.0	0.6666666666666666	0.5	0.0	1.0	0.0	0.6666666666666666	0.0	0.0	1.0
Q9H2G2_WT	Fold 1	22:116		0.3781794033197745	0.855072463768116	0.6559561128526645	0.9482758620689655	0.36363636363636365	0.8870967741935484	0.5714285714285714	0.9166666666666667	0.23354231974921633	0.7664576802507838
Q9H2G2_WT	Fold 2	22:115		0.4431644336108448	0.8686131386861314	0.682806324110672	0.9565217391304348	0.4090909090909091	0.8943089430894309	0.6428571428571429	0.9243697478991597	0.17549407114624505	0.824505928853755
Q9H2G2_WT	Fold 3	21:116		0.4942487352961007	0.8759124087591241	0.7317323481116584	0.9396551724137931	0.5238095238095238	0.9159663865546218	0.6111111111111112	0.9276595744680851	0.12356321839080461	0.8764367816091954
Q9H2G2_WT	Fold 4	21:116		0.5131977408195266	0.8905109489051095	0.7013546798029556	0.9741379310344828	0.42857142857142855	0.904	0.75	0.9377593360995852	0.14162561576354682	0.8583743842364532
Q9H2G2_WT	Fold 5	21:116		0.47075598519447337	0.8832116788321168	0.6775451559934318	0.9741379310344828	0.38095238095238093	0.8968253968253969	0.7272727272727273	0.9338842975206612	0.17323481116584566	0.8267651888341544
Q9H2G2_WT	Mean	-		0.4599092596481439	0.8746641277901196	0.6898789241742765	0.9585457271364317	0.42121212121212126	0.8996395001325995	0.6605339105339105	0.9280679245308316	0.1694920072431317	0.8305079927568683
Q9H2G2_WT	SD	-		0.04300517775586667	0.011151893276713688	0.023224637419816258	0.012600617435124495	0.05109325584007125	0.008937143178214594	0.062119633905625804	0.0067278722987504196	0.034250219716967185	0.03425021971696715
Q9H2G2_WT	Test set	9:24		0.12076147288491199	0.696969696969697	0.5486111111111112	0.875	0.2222222222222222	0.75	0.4	0.8076923076923077	0.47685185185185186	0.5231481481481481
P51451_WT	Fold 1	32:112		0.6064410419217923	0.875	0.7522321428571428	0.9732142857142857	0.53125	0.8790322580645161	0.85	0.923728813559322	0.05468750000000001	0.9453125
P51451_WT	Fold 2	32:112		0.4780914437337575	0.8333333333333334	0.7142857142857143	0.9285714285714286	0.5	0.8666666666666667	0.6666666666666666	0.896551724137931	0.12946428571428573	0.8705357142857142
P51451_WT	Fold 3	31:112		0.6196708094365413	0.8811188811188811	0.7608006912442395	0.9732142857142857	0.5483870967741935	0.8861788617886179	0.85	0.9276595744680852	0.07142857142857142	0.9285714285714286
P51451_WT	Fold 4	31:112		0.42807483791894363	0.8181818181818182	0.6972926267281105	0.9107142857142857	0.4838709677419355	0.864406779661017	0.6	0.8869565217391304	0.1494815668202765	0.8505184331797234
P51451_WT	Fold 5	31:112		0.5957602731947131	0.8671328671328671	0.7868663594470047	0.9285714285714286	0.6451612903225806	0.9043478260869565	0.7142857142857143	0.9162995594713658	0.09706221198156684	0.9029377880184332
P51451_WT	Mean	-		0.5456076812411496	0.8549533799533802	0.7422955069124424	0.9428571428571428	0.541733870967742	0.8801264784535547	0.7361904761904763	0.9102392386751669	0.10042482718894011	0.8995751728110598
P51451_WT	SD	-		0.07079752678825915	0.02256255934604735	0.029545296254470693	0.023396719055992308	0.05154486653096946	0.01324624353630744	0.09107363313028369	0.014442975108893728	0.03212954762168237	0.0321295476216824
P51451_WT	Test set	37:81		0.06758924343657605	0.6440677966101694	0.5278611945278612	0.8395061728395061	0.21621621621621623	0.7010309278350515	0.38095238095238093	0.7640449438202246	0.36069402736069395	0.639305972639306
P42684_WT	Fold 1	4:9		0.4330127018922193	0.7692307692307693	0.625	1.0	0.25	0.75	1.0	0.8571428571428571	0.75	0.25
P42684_WT	Fold 2	4:9		-0.19245008972987526	0.6153846153846154	0.4444444444444444	0.8888888888888888	0.0	0.6666666666666666	0.0	0.761904761904762	0.4722222222222222	0.5277777777777778
P42684_WT	Fold 3	3:10		0.31754264805429416	0.6923076923076923	0.6833333333333333	0.7	0.6666666666666666	0.875	0.4	0.7777777777777777	0.13333333333333333	0.8666666666666667
P42684_WT	Fold 4	3:10		0.5270462766947299	0.8461538461538461	0.6666666666666666	1.0	0.3333333333333333	0.8333333333333334	1.0	0.9090909090909091	0.3666666666666667	0.6333333333333333
P42684_WT	Fold 5	3:9		0.1111111111111111	0.6666666666666666	0.5555555555555556	0.7777777777777778	0.3333333333333333	0.7777777777777778	0.3333333333333333	0.7777777777777778	0.3703703703703704	0.6296296296296297
P42684_WT	Mean	-		0.23925252960449583	0.7179487179487178	0.595	0.8733333333333333	0.31666666666666665	0.7805555555555556	0.5466666666666666	0.8167388167388168	0.4185185185185185	0.5814814814814815
P42684_WT	SD	-		0.23426657271498177	0.07401926528072125	0.0796468542955524	0.10916819808557357	0.19484086574166867	0.0653417732013976	0.3598353532957559	0.051968089770184994	0.1821636210097595	0.1821636210097595
P42684_WT	Test set	37:96		0.3618381504421165	0.7744360902255639	0.611204954954955	0.9791666666666666	0.24324324324324326	0.7704918032786885	0.8181818181818182	0.8623853211009173	0.3298141891891892	0.6701858108108107
P36888_D835Y		27:37	No test data for temporal split at 2013										
P21860_WT	Fold 1	2:3		-0.4082482904638631	0.4	0.3333333333333333	0.6666666666666666	0.0	0.5	0.0	0.5714285714285715	0.5	0.5
P21860_WT	Fold 2	2:3		-0.4082482904638631	0.4	0.3333333333333333	0.6666666666666666	0.0	0.5	0.0	0.5714285714285715	0.3333333333333333	0.6666666666666666
P21860_WT	Fold 3	2:3		0.4082482904638631	0.6	0.6666666666666666	0.3333333333333333	1.0	1.0	0.5	0.5	0.0	1.0
P21860_WT	Fold 4	2:3		0.6666666666666666	0.8	0.8333333333333333	0.6666666666666666	1.0	1.0	0.6666666666666666	0.8	0.16666666666666666	0.8333333333333333
P21860_WT	Fold 5	1:4		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0
P21860_WT	Mean	-		0.25168367524056073	0.64	0.6333333333333333	0.6666666666666666	0.6	0.8	0.4333333333333333	0.6885714285714286	0.19999999999999998	0.8
P21860_WT	SD	-		0.5208520395357759	0.21291625896895083	0.24343224778007383	0.19245008972987526	0.447213595499958	0.22360679774997896	0.35486043161491804	0.16951310827647229	0.17743021580745902	0.17743021580745905
P21860_WT	Test set	31:15		0.25853332034106263	0.5434782608695652	0.6268817204301076	0.8666666666666667	0.3870967741935484	0.40625	0.8571428571428571	0.5531914893617021	0.33010752688172046	0.6698924731182796
P00533_T790M		12:21	No test data for temporal split at 2013										
P00533_P753S		14:43	No test data for temporal split at 2013										
P00533_L861Q		17:45	No test data for temporal split at 2013										
P00533_L858R_T790M		15:17	No test data for temporal split at 2013										
P00533_L858R		18:41	No test data for temporal split at 2013										
P00533_G719S		13:24	No test data for temporal split at 2013										
P00533_G719C		18:42	No test data for temporal split at 2013										
P00533_A750P		17:42	No test data for temporal split at 2013										
P00519_Y253F		1:0	Only one activity class in traing set for temporal split at 2013										
P00519_T315I		1:0	Only one activity class in traing set for temporal split at 2013										
P00519_Q252H		1:0	Only one activity class in traing set for temporal split at 2013										
P00519_M351T		1:0	Only one activity class in traing set for temporal split at 2013										
P00519_H396P		1:0	Only one activity class in traing set for temporal split at 2013										
P00519_F317L		16:31	No test data for temporal split at 2013										
O94804_WT	Fold 1	5:9		-0.20672455764868078	0.5714285714285714	0.4444444444444444	0.8888888888888888	0.0	0.6153846153846154	0.0	0.7272727272727274	0.6	0.39999999999999997
O94804_WT	Fold 2	4:10		0.19364916731037085	0.7142857142857143	0.575	0.9	0.25	0.75	0.5	0.8181818181818182	0.525	0.475
O94804_WT	Fold 3	4:10		-0.3302891295379082	0.5	0.35	0.7	0.0	0.6363636363636364	0.0	0.6666666666666666	0.5	0.5
O94804_WT	Fold 4	4:10		0.055048188256318034	0.6428571428571429	0.525	0.8	0.25	0.7272727272727273	0.3333333333333333	0.761904761904762	0.325	0.675
O94804_WT	Fold 5	4:9		-0.19245008972987526	0.6153846153846154	0.4444444444444444	0.8888888888888888	0.0	0.6666666666666666	0.0	0.761904761904762	0.5277777777777778	0.4722222222222222
O94804_WT	Mean	-		-0.09615328426995506	0.6087912087912087	0.46777777777777774	0.8355555555555554	0.1	0.6791375291375291	0.16666666666666666	0.7471861471861472	0.4955555555555556	0.5044444444444445
O94804_WT	SD	-		0.17472169370830762	0.06527447860734589	0.07039351471250918	0.07009693464705558	0.11180339887498948	0.04723707830725671	0.19245008972987526	0.04537545513889422	0.083589113631474	0.08358911363147403
O94804_WT	Test set	30:100		-0.019877926805362336	0.6846153846153846	0.49166666666666664	0.85	0.13333333333333333	0.7657657657657657	0.21052631578947367	0.8056872037914692	0.535	0.46499999999999997
O43683_WT		9:9	Number of points 18 < 30										
O14976_WT	Fold 1	6:8		0.75	0.8571428571428571	0.875	0.75	1.0	1.0	0.75	0.8571428571428571	0.125	0.875
O14976_WT	Fold 2	6:8		-0.24019223070763068	0.5	0.4375	0.875	0.0	0.5384615384615384	0.0	0.6666666666666667	0.3958333333333333	0.6041666666666667
O14976_WT	Fold 3	6:8		0.25819888974716115	0.6428571428571429	0.625	0.75	0.5	0.6666666666666666	0.6	0.7058823529411765	0.41666666666666663	0.5833333333333334
O14976_WT	Fold 4	5:9		0.5185449728701348	0.7857142857142857	0.7444444444444445	0.8888888888888888	0.6	0.8	0.75	0.8421052631578948	0.15555555555555556	0.8444444444444444
O14976_WT	Fold 5	5:8		0.5367450401216932	0.7692307692307693	0.775	0.75	0.8	0.8571428571428571	0.6666666666666666	0.7999999999999999	0.22499999999999998	0.775
O14976_WT	Mean	-		0.36465933440627174	0.7109890109890109	0.6913888888888888	0.8027777777777778	0.5800000000000001	0.7724542124542124	0.5533333333333333	0.774359427981719	0.26361111111111113	0.7363888888888889
O14976_WT	SD	-		0.31063401576318495	0.11510519105343062	0.1368611233264922	0.059143405269152995	0.307679486912382	0.14471327899594183	0.25773227567754475	0.06878332393173545	0.11052042062209859	0.11052042062209856
O14976_WT	Test set	65:48		0.021328215175796365	0.48672566371681414	0.5102564102564102	0.6666666666666666	0.35384615384615387	0.43243243243243246	0.5897435897435898	0.5245901639344263	0.41842948717948714	0.5815705128205129
Q13535_WT		1:17	Not enough data in minority class of the training set for all 5 folds										
O14920_WT	Fold 1	54:120		0.7493359105407562	0.8908045977011494	0.8800925925925926	0.9083333333333333	0.8518518518518519	0.9316239316239316	0.8070175438596491	0.919831223628692	0.05617283950617285	0.9438271604938272
O14920_WT	Fold 2	54:120		0.6524680370116634	0.8563218390804598	0.8041666666666667	0.9416666666666667	0.6666666666666666	0.8625954198473282	0.8372093023255814	0.900398406374502	0.07067901234567903	0.9293209876543209
O14920_WT	Fold 3	54:119		0.8548193111147551	0.9364161849710982	0.9335511982570806	0.9411764705882353	0.9259259259259259	0.9655172413793104	0.8771929824561403	0.9531914893617022	0.021164021164021166	0.9788359788359787
O14920_WT	Fold 4	53:120		0.7492685294232883	0.8959537572254336	0.8565251572327044	0.9583333333333334	0.7547169811320755	0.8984375	0.8888888888888888	0.9274193548387096	0.06273584905660376	0.9372641509433962
O14920_WT	Fold 5	53:120		0.8204127917377692	0.9248554913294798	0.8984276729559748	0.9666666666666667	0.8301886792452831	0.928	0.9166666666666666	0.9469387755102041	0.03977987421383647	0.9602201257861634
O14920_WT	Mean	-		0.7652609159656465	0.9008703740615243	0.874552657541004	0.943235294117647	0.8058700209643606	0.9172348185701141	0.8653950768393853	0.9295558499427619	0.05010631925726265	0.9498936807427374
O14920_WT	SD	-		0.06363179408479482	0.025654289658800736	0.03949834073898019	0.018265752200426685	0.08073965729460666	0.031604143020163865	0.0354078615251835	0.017369029121492862	0.016144325514691988	0.016144325514691957
O14920_WT	Test set	32:125		0.6316671524409578	0.8853503184713376	0.800125	0.944	0.65625	0.9147286821705426	0.75	0.9291338582677166	0.202	0.798
Q08881_WT	Fold 1	28:146		0.5101523243017111	0.8850574712643678	0.700587084148728	0.9726027397260274	0.42857142857142855	0.8987341772151899	0.75	0.9342105263157895	0.10371819960861055	0.8962818003913894
Q08881_WT	Fold 2	28:146		0.6267639098606749	0.9080459770114943	0.7720156555772995	0.9726027397260274	0.5714285714285714	0.922077922077922	0.8	0.9466666666666667	0.09980430528375733	0.9001956947162426
Q08881_WT	Fold 3	28:146		0.5777275248266113	0.896551724137931	0.75073385518591	0.9657534246575342	0.5357142857142857	0.9155844155844156	0.75	0.94	0.13649706457925637	0.8635029354207436
Q08881_WT	Fold 4	28:145		0.724086433756585	0.930635838150289	0.8001231527093595	0.993103448275862	0.6071428571428571	0.9290322580645162	0.9444444444444444	0.9600000000000001	0.03325123152709359	0.9667487684729064
Q08881_WT	Fold 5	28:145		0.648741411702654	0.9132947976878613	0.7753694581280788	0.9793103448275862	0.5714285714285714	0.922077922077922	0.8421052631578947	0.9498327759197325	0.08793103448275862	0.9120689655172414
Q08881_WT	Mean	-		0.6174943208896473	0.9067171616503886	0.7597658411498751	0.9766745394426074	0.5428571428571429	0.9175013390039932	0.8173099415204679	0.9461419937804377	0.0922403670962953	0.9077596329037046
Q08881_WT	SD	-		0.06522766129745068	0.014080793295894343	0.030566717911458863	0.008458589022324211	0.05609151899709402	0.009405080866647915	0.06600363669178852	0.00802107114914217	0.030675444943685792	0.030675444943685782
